Rho,Loss,Total Travel Time,Total Emission,Total Revenue,Total Utility Cost,Toll 0,Toll 1,Toll 2,Toll 3,Toll 4
0.25,0.002113431628042457,895853.2552844865,631362.573429843,349.0285421189408,1038848.4987096193,4.0,2.0,0.0,5.0,5.0
0.5,7.630722514500519e-05,407092.32251445914,246275.06791993673,1299.3139470339327,442156.3821477068,4.0,2.0,0.0,5.0,5.0
0.75,1.6218815876230033e-05,298908.4053124168,177931.5936755861,5691.313001832983,305325.83064076724,4.0,2.0,0.0,5.0,5.0
0.25,0.0006778158328988516,3700859.315381234,3694103.291072389,1056.5052117470657,4507393.611335806,4.0,2.0,1.0,0.0,0.0
0.5,0.002160193885792044,3701310.099583393,3692049.2336269463,1744.481441301518,4616008.683601354,4.0,2.0,1.0,0.0,0.0
0.75,0.0004751878116624699,3701774.943549261,3688762.610999806,3405.097159327269,4533457.296245904,4.0,2.0,1.0,0.0,0.0
0.25,0.0016802447456787158,2581936.841893718,2337046.4207068225,8437.126315249392,3247562.7804341544,4.0,2.0,1.0,0.0,1.0
0.5,0.001337479300696636,1796544.5808820718,1488019.142985029,9125.102544803844,2150801.10423205,4.0,2.0,1.0,0.0,1.0
0.75,0.00018983188285237043,1337344.3318228312,1022331.3708921742,9658.114257113975,1592187.428129193,4.0,2.0,1.0,0.0,1.0
0.25,0.0009686938086487362,1539076.2758436908,1231986.120685102,1056.0704823116114,1853611.047654595,4.0,2.0,1.0,0.0,2.0
0.5,0.0008272481560184175,656524.1460916776,425457.96921033546,4752.024774378281,754187.4998668176,4.0,2.0,1.0,0.0,2.0
0.75,0.00018606281465129146,555130.2039983202,344572.90208216035,8893.590716332596,630069.5233170101,4.0,2.0,1.0,0.0,2.0
0.25,0.0009218508056345917,1194779.3485693333,905266.6140170791,838.1275805525567,1440018.3868003674,4.0,2.0,1.0,0.0,3.0
0.5,0.0008267906605736408,469923.2470276821,285490.48089083534,3199.5176625349386,525271.5278761138,4.0,2.0,1.0,0.0,3.0
0.75,0.0030648851615604463,385688.613480605,227152.395643709,7563.676801101248,418954.5401482059,4.0,2.0,1.0,0.0,3.0
0.25,0.002722143485076989,893008.3251769589,625428.4301381111,1233.4826212584112,1041874.2123839371,4.0,2.0,1.0,0.0,4.0
0.5,0.0008276437951104052,399070.81366298953,236497.20201855668,1769.4589039459652,438278.147337578,4.0,2.0,1.0,0.0,4.0
0.75,0.0001709426541269435,315984.8175672983,182937.94417889486,5960.280390847309,333102.29484479304,4.0,2.0,1.0,0.0,4.0
0.25,0.0006306535103163309,887604.4458151286,616168.2401931812,838.562309988011,1044420.6080257772,4.0,2.0,1.0,0.0,5.0
0.5,0.0008276437787343821,399070.794104917,236497.19043828352,1769.4589039459652,438278.12193965475,4.0,2.0,1.0,0.0,5.0
0.75,0.00017432687974799126,292511.2808566456,168921.17997426412,4962.637992128966,303918.81518262805,4.0,2.0,1.0,0.0,5.0
0.25,0.00032292139890079986,3702395.5009434363,3695627.9722028454,1453.8695966558282,4456577.539037072,4.0,2.0,1.0,1.0,0.0
0.5,0.0010828590979047364,3705689.7524492657,3696549.304086828,2767.155946323745,4649560.067621618,4.0,2.0,1.0,1.0,0.0
0.75,0.0003737393181194373,3703654.2022838574,3690671.0782771944,4992.7535023979635,4491675.747941322,4.0,2.0,1.0,1.0,0.0
0.25,0.0012920776218806336,2536072.792278751,2283561.698245798,8834.055970722698,3194120.200930082,4.0,2.0,1.0,1.0,1.0
0.5,0.00043632158133133283,1829531.7107384382,1522431.9484508203,10227.729737636351,2188466.26174203,4.0,2.0,1.0,1.0,1.0
0.75,0.0002245045820929383,1257924.1440184256,953300.7114410442,13459.881099152188,1467378.0805193854,4.0,2.0,1.0,1.0,1.0
0.25,0.0005976708522558038,1540640.8556977347,1233148.410088159,1453.4348672203737,1853514.1934774548,4.0,2.0,1.0,1.0,2.0
0.5,2.131698727936362e-05,650231.1228868321,421084.6534283348,6032.259432712301,744497.5995137005,4.0,2.0,1.0,1.0,2.0
0.75,9.771957900503963e-07,557636.320536198,347354.10882249457,11229.611715112991,631523.7276392485,4.0,2.0,1.0,1.0,2.0
0.25,0.0008251723426398472,1153005.6143926375,866742.5410120968,1453.4348672203737,1396102.0414044764,4.0,2.0,1.0,1.0,3.0
0.5,1.909557955624916e-05,465725.15368103405,283175.76640568906,4494.240835611149,518317.18065840035,4.0,2.0,1.0,1.0,3.0
0.75,6.140687549464045e-07,384452.55005689664,227016.28725821056,9826.90744245361,416523.671959943,4.0,2.0,1.0,1.0,3.0
0.25,0.00036947197363438423,877241.9345542685,612376.5308939503,1674.7472798291997,1020767.5256589708,4.0,2.0,1.0,1.0,4.0
0.5,1.9125618627349072e-05,395398.2913106148,234853.14242142354,3064.6168064576286,431892.6951132079,4.0,2.0,1.0,1.0,4.0
0.75,1.0068159789886494e-06,317081.4141645916,184624.6333213831,8270.693870993096,333236.1616122759,4.0,2.0,1.0,1.0,4.0
0.25,0.0002629207779966902,870980.3583569133,601751.271202326,1453.8695966558282,1024706.3143611389,4.0,2.0,1.0,1.0,5.0
0.5,1.9044223876988057e-05,395399.0783136834,234848.44248890755,3065.0515358930825,431903.37965582503,4.0,2.0,1.0,1.0,5.0
0.75,8.182301405131098e-07,293809.5333587405,170743.164647824,7269.352209347117,304313.866517685,4.0,2.0,1.0,1.0,5.0
0.25,0.00032293878048140985,3703781.4327467233,3696969.0316400197,1180.2468525956015,4457322.042002193,4.0,2.0,1.0,2.0,0.0
0.5,0.0010749979074821607,3708300.8565496486,3698682.910457564,2503.5099582119406,4651101.844433592,4.0,2.0,1.0,2.0,0.0
0.75,0.0027099584718646252,3715469.011984114,3701397.9127151887,5576.971991053997,4987473.917952395,4.0,2.0,1.0,2.0,0.0
0.25,0.0012920880722947145,2537453.3425983456,2284897.3292835117,8560.867956097927,3194861.6676342674,4.0,2.0,1.0,2.0,1.0
0.5,0.0012012941167451163,1832409.748812657,1532967.82125594,2558.050453942323,2273465.3202375285,4.0,2.0,1.0,2.0,1.0
0.75,3.6753537260226527e-06,1276755.0504875293,963820.0615815795,11286.149063826473,1513440.4304461859,4.0,2.0,1.0,2.0,1.0
0.25,0.0005978486948286859,1541970.0274170479,1234420.470677773,1180.2468525956015,1854240.5605721741,4.0,2.0,1.0,2.0,2.0
0.5,1.2067483017641004e-05,648867.8628116907,420447.7999224121,5311.194637898343,740737.2196519315,4.0,2.0,1.0,2.0,2.0
0.75,3.593284901334699e-06,561107.5559058487,349562.0717617169,11225.570382583783,634381.3250833614,4.0,2.0,1.0,2.0,2.0
0.25,0.0008253191886909288,1154342.196758391,868023.3832831343,1180.2468525956015,1396831.0711676264,4.0,2.0,1.0,2.0,3.0
0.5,1.007588667419103e-05,465010.27157267206,283045.8710364647,4020.920645171928,515654.70305159275,4.0,2.0,1.0,2.0,3.0
0.75,3.3377338596412555e-06,385970.0210838601,228150.39123655437,9836.050436360227,416482.8087834869,4.0,2.0,1.0,2.0,3.0
0.25,0.00036947808029299693,878484.3838633581,613543.8581442232,1425.9598098257702,1021465.7977734983,4.0,2.0,1.0,2.0,4.0
0.5,1.5902506569505982e-05,394971.2982291035,235041.35527961,2803.295739689197,429604.8707879842,4.0,2.0,1.0,2.0,4.0
0.75,2.516488709991474e-06,319040.00221782137,186165.72929246724,8294.760109077359,333650.1220333933,4.0,2.0,1.0,2.0,4.0
0.25,0.00026375506531938733,872223.7124468336,602919.6480059496,1180.2468525956015,1025404.949026638,4.0,2.0,1.0,2.0,5.0
0.5,1.5893888614717798e-05,394967.6870665617,235015.9762010979,2817.3495249959333,429628.60071772203,4.0,2.0,1.0,2.0,5.0
0.75,2.3719652636425043e-06,295963.3883072541,172462.29830367936,7116.87576735549,304892.4407640505,4.0,2.0,1.0,2.0,5.0
0.25,0.0003229206551104733,3704091.6283023395,3697282.820101022,1093.7581228322624,4457475.291819354,4.0,2.0,1.0,3.0,0.0
0.5,0.0010818295250287358,3707102.3288135943,3697281.3131539416,2373.743936886189,4584854.978962137,4.0,2.0,1.0,3.0,0.0
0.75,0.0027063422022859493,3717804.4818357183,3703150.5230052555,4932.850908114901,5030069.719049009,4.0,2.0,1.0,3.0,0.0
0.25,0.001292070675926164,2537773.159341634,2285222.0872516343,8473.944496899134,3195019.0645439336,4.0,2.0,1.0,3.0,1.0
0.5,0.001219932823558563,1833060.6964781017,1533349.0103994475,2590.817379774335,2273592.5401256527,4.0,2.0,1.0,3.0,1.0
0.75,0.0018270432562336818,1288373.4103288406,986047.9284667585,5100.722777748513,1714636.8353216893,4.0,2.0,1.0,3.0,1.0
0.25,0.000597657827451811,1542369.2670472201,1234835.6282910479,1093.7581228322624,1854432.300451754,4.0,2.0,1.0,3.0,2.0
0.5,7.384494277030856e-06,648610.5605027213,419995.1529071768,5395.065018047406,739805.4937773489,4.0,2.0,1.0,3.0,2.0
0.75,1.5508872671443312e-06,561743.4601647381,349595.74108399835,10663.662636553081,635063.6361008699,4.0,2.0,1.0,3.0,2.0
0.25,0.0008251717524525339,1154730.8779213154,868426.5156984098,1093.323393396808,1397018.2671457354,4.0,2.0,1.0,3.0,3.0
0.5,5.546999651803673e-06,464669.0185488292,282934.87004457833,3835.744669244885,514304.40921749646,4.0,2.0,1.0,3.0,3.0
0.75,1.3402307440298296e-06,386550.01393201906,228168.90722533106,9260.523634458248,417103.00541089405,4.0,2.0,1.0,3.0,3.0
0.25,0.0003694372695038147,879014.9278780998,614108.1951771872,1314.2010765701793,1021713.8489225538,4.0,2.0,1.0,3.0,4.0
0.5,5.613807083387384e-06,394917.2795269102,235225.7852648495,2414.6653767452904,428528.4997221615,4.0,2.0,1.0,3.0,4.0
0.75,2.7972870965860774e-06,319494.7770865096,186046.35661648004,7679.181326187189,334207.4738998648,4.0,2.0,1.0,3.0,4.0
0.25,0.0002629498502319034,872753.3144546745,603482.9447323597,1093.323393396808,1025652.5302987775,4.0,2.0,1.0,3.0,5.0
0.5,5.585855534376138e-06,394915.312895816,235204.7774238579,2414.6653767452904,428552.24760120484,4.0,2.0,1.0,3.0,5.0
0.75,2.434204802679331e-06,296415.7216536431,172336.4765932454,6485.93901085222,305478.47419451334,4.0,2.0,1.0,3.0,5.0
0.25,0.00032293003379515436,3704393.415751401,3697625.877597259,1056.0704823116118,4457615.746306174,4.0,2.0,1.0,4.0,0.0
0.5,0.0010864179048842308,3708115.362371832,3698361.4907707386,2561.0970718111016,4585346.694311999,4.0,2.0,1.0,4.0,0.0
0.75,0.0002559996925560048,3709642.1385727897,3695016.03895232,5325.572632617262,4531546.753547661,4.0,2.0,1.0,4.0,0.0
0.25,0.0012920722967682786,2538075.0036739856,2285564.891561737,8436.691585813938,3195159.9491146845,4.0,2.0,1.0,4.0,1.0
0.5,0.001223205542609206,1834078.897545272,1534434.6257018798,2779.474703005611,2274085.9616899756,4.0,2.0,1.0,4.0,1.0
0.75,2.824820653880432e-05,1321418.0121030207,1005608.629322784,12148.29992579862,1568880.4034835533,4.0,2.0,1.0,4.0,1.0
0.25,0.0005976733695163423,1542641.9248957557,1235144.9961376959,1056.5052117470664,1854561.2250530354,4.0,2.0,1.0,4.0,2.0
0.5,3.164571603913809e-05,649025.1390709702,420435.90856686514,5328.40690610224,740117.4134863456,4.0,2.0,1.0,4.0,2.0
0.75,2.8541464001501572e-05,561114.8092789332,350217.79399405204,10763.805531681213,631602.7751514064,4.0,2.0,1.0,4.0,2.0
0.25,0.0008251780833506596,1155015.2712796053,868749.3011059527,1056.0704823116118,1397152.1750289332,4.0,2.0,1.0,4.0,3.0
0.5,2.9863019343269864e-05,465086.37487435003,283379.01142004057,3769.521286735176,514618.8167876329,4.0,2.0,1.0,4.0,3.0
0.75,2.17949548540011e-06,388357.84844606696,229649.29416432415,9623.554300573636,418394.140458247,4.0,2.0,1.0,4.0,3.0
0.25,0.0003698188858615957,879159.2164062336,614271.7619518153,1277.3828949204383,1021787.6811531088,4.0,2.0,1.0,4.0,4.0
0.5,6.013431102472604e-06,395301.6785009752,235634.83773044802,2588.3994557989204,428831.004139636,4.0,2.0,1.0,4.0,4.0
0.75,2.4543277367152645e-07,319191.99684850866,186301.84342900914,8072.952719738126,332726.7370069644,4.0,2.0,1.0,4.0,4.0
0.25,0.00026329275699816986,872898.3782409913,603647.3521572992,1056.070482311612,1025726.7502394837,4.0,2.0,1.0,4.0,5.0
0.5,8.899971944824295e-06,395296.62840559665,235568.79307572107,2820.3961428647126,428931.3246528715,4.0,2.0,1.0,4.0,5.0
0.75,7.990595547755774e-07,296298.1944225405,172708.15192494262,6909.122163322993,304270.9944107983,4.0,2.0,1.0,4.0,5.0
0.25,0.00032293003379515436,3704393.415751401,3697625.877597259,1056.0704823116118,4457615.746306174,4.0,2.0,1.0,5.0,0.0
0.5,0.0010820297466926628,3709191.7404652215,3699460.322398628,2306.2163660701103,4585825.4732766645,4.0,2.0,1.0,5.0,0.0
0.75,0.00025205947422237486,3710737.193261091,3695845.3487787736,5221.290483600138,4535104.835922668,4.0,2.0,1.0,5.0,0.0
0.25,0.0012920722967682786,2538075.0036739856,2285564.891561737,8436.691585813938,3195159.9491146845,4.0,2.0,1.0,5.0,1.0
0.5,0.001231966510801957,1835129.5405439807,1535506.0972126646,2778.605244134691,2274557.4650170594,4.0,2.0,1.0,5.0,1.0
0.75,2.881966935074405e-05,1299639.7636768003,985134.78858275,12038.438824168526,1538645.363680845,4.0,2.0,1.0,5.0,1.0
0.25,0.0005976587419220261,1542676.0904571067,1235183.6521624392,1056.5052117470664,1854576.4052919908,4.0,2.0,1.0,5.0,2.0
0.5,1.2039830206371365e-05,650069.9320697907,421501.41346850456,5342.460691408968,740587.3681492348,4.0,2.0,1.0,5.0,2.0
0.75,4.4046506413180183e-07,563354.9201986495,352056.7284142639,10902.778415731642,632615.5411868864,4.0,2.0,1.0,5.0,2.0
0.25,0.0008251715132221049,1155037.232927841,868774.1637485318,1056.0704823116118,1397161.9025950448,4.0,2.0,1.0,5.0,3.0
0.5,1.0237744722710072e-05,466130.8874485786,284443.0030073967,3783.575072041907,515091.026230105,4.0,2.0,1.0,5.0,3.0
0.75,1.3694321952133184e-06,391733.42169067217,232373.5926231718,9528.181713685732,420671.99819906504,4.0,2.0,1.0,5.0,3.0
0.25,0.0003694334039853508,879329.047806064,614463.5355645134,1276.9481654849837,1021863.1111703179,4.0,2.0,1.0,5.0,4.0
0.5,1.0295864230359306e-05,396371.3632891874,236726.49100988946,2348.0072648001196,429308.7094415654,4.0,2.0,1.0,5.0,4.0
0.75,4.2101628829810925e-07,319731.13404249784,187223.0728395651,7958.349086353935,331304.8451587862,4.0,2.0,1.0,5.0,4.0
0.25,0.0002629191827384088,873067.4999844396,603838.4618707049,1056.5052117470664,1025801.6698429564,4.0,2.0,1.0,5.0,5.0
0.5,1.0286317494561845e-05,396373.7280087415,236711.18292617716,2333.5187500579286,429333.95399600826,4.0,2.0,1.0,5.0,5.0
0.75,6.9694022709399e-07,297019.03417968686,173718.22988610278,6971.06121001469,303153.82666346297,4.0,2.0,1.0,5.0,5.0
0.25,0.0029465389257149325,3705411.548220847,3698105.9430267806,1135.1042946058114,4870447.766185699,4.0,2.0,2.0,0.0,0.0
0.5,0.001976510234263854,3700347.67105805,3690577.025066969,2020.6206691158327,4531897.928333986,4.0,2.0,2.0,0.0,0.0
0.75,0.00045175138329767937,3702392.712662299,3688841.5285610985,3857.572530235178,4503750.369666447,4.0,2.0,2.0,0.0,0.0
0.25,0.000755837357370275,2565701.716487556,2329992.1814180138,1011.2695471281522,3099087.943867968,4.0,2.0,2.0,0.0,1.0
0.5,0.0010008678859901067,1823183.0359012317,1510714.9703521153,7147.617248960421,2203358.7102748207,4.0,2.0,2.0,0.0,1.0
0.75,0.00017289157145883386,1268996.0827442682,957378.5690238888,8975.68465439617,1504147.3837838373,4.0,2.0,2.0,0.0,1.0
0.25,0.0010098657858686184,1539312.530708358,1230923.8128115344,1126.633563912511,1851354.909358683,4.0,2.0,2.0,0.0,2.0
0.5,0.0007934885161107734,648923.231266194,418785.9992418311,5044.387278874387,744707.3831560758,4.0,2.0,2.0,0.0,2.0
0.75,0.00015504600785750655,556297.2695736564,345109.9293280705,9530.99552509726,630818.6185181349,4.0,2.0,2.0,0.0,2.0
0.25,0.0023990585784050295,1159069.7970837902,864988.0741232806,1412.715942214012,1371662.6255243975,4.0,2.0,2.0,0.0,3.0
0.5,0.000793627495433331,465479.68851532834,281755.81468424585,3512.312459861503,519533.31710994686,4.0,2.0,2.0,0.0,3.0
0.75,0.00017391263158768853,385134.56238694367,226102.41404621626,9320.039578637745,418357.2464486776,4.0,2.0,2.0,0.0,3.0
0.25,0.0008005708822834228,881805.100540988,615085.4757098105,1296.0097016014652,1028521.3304563581,4.0,2.0,2.0,0.0,4.0
0.5,0.0007936332410144554,394974.40591475496,233031.60116131653,2060.23792066857,433130.5987082011,4.0,2.0,2.0,0.0,4.0
0.75,0.00015501867351615974,315746.57023046975,182575.60061567047,6378.593539514875,332151.6745558171,4.0,2.0,2.0,0.0,4.0
0.25,0.0006621936787869235,875454.7251061806,604960.1306062492,1104.1090479124744,1030551.5964100366,4.0,2.0,2.0,0.0,5.0
0.5,0.0007935917695146613,394974.7131376837,233032.33047279742,2062.69086731298,433131.035707879,4.0,2.0,2.0,0.0,5.0
0.75,0.003105116825140673,292484.90668339253,168826.3759175833,5409.830612335734,303075.2047120365,4.0,2.0,2.0,0.0,5.0
0.25,0.0003335314555735155,3703792.346945324,3696490.1179434597,1515.9619475634277,4409854.132998656,4.0,2.0,2.0,1.0,0.0
0.5,0.0010936779984099263,3702785.124634751,3692904.192280837,3081.328937917297,4513401.380684016,4.0,2.0,2.0,1.0,0.0
0.75,0.00027403972627490974,3705119.0008059475,3691408.4540833444,5779.714069732836,4540959.8224844895,4.0,2.0,2.0,1.0,0.0
0.25,0.001287721042800535,2524052.3361958684,2269714.754002114,8874.493264501167,3175234.988014091,4.0,2.0,2.0,1.0,1.0
0.5,0.001204545553130288,1829779.2698414377,1530236.6210081421,3081.328937917297,2273288.7570335697,4.0,2.0,2.0,1.0,1.0
0.75,1.0417228099198836e-05,1262808.8991206884,950672.7799858246,12263.871684765732,1496392.9574020193,4.0,2.0,2.0,1.0,1.0
0.25,0.0006054811354321162,1540027.3419514622,1231875.9655159113,1501.4734328212367,1852649.8096880335,4.0,2.0,2.0,1.0,2.0
0.5,7.797156791334709e-05,644147.0310478518,415807.80932951166,6377.662906613326,736591.7096705812,4.0,2.0,2.0,1.0,2.0
0.75,1.4069446976025651e-06,559900.2993124162,348443.31987672107,11650.657109892109,633326.4226939423,4.0,2.0,2.0,1.0,2.0
0.25,0.0008093463671057305,1182526.5807721014,893917.9207575736,1516.396676998882,1433914.1803488678,4.0,2.0,2.0,1.0,3.0
0.5,7.482817715695978e-05,459985.1502724262,278429.828449736,5082.917750033546,511059.1144995192,4.0,2.0,2.0,1.0,3.0
0.75,2.952848936374825e-06,384379.1604687798,226942.52807135988,10300.909845189606,414657.6679281409,4.0,2.0,2.0,1.0,3.0
0.25,0.0003607358616467219,863522.5441475104,600105.1271380548,1701.4100877680735,1003755.7810143383,4.0,2.0,2.0,1.0,4.0
0.5,8.085253515958149e-05,390392.2435134366,230846.63277486395,3742.5290088382712,425517.55888510443,4.0,2.0,2.0,1.0,4.0
0.75,1.733679876161977e-06,317494.7548689692,184930.98660833534,8722.73451246555,331969.0017388041,4.0,2.0,2.0,1.0,4.0
0.25,0.00031215427161902906,858209.8092962563,590439.4850731341,1692.9237768851008,1008858.9392620472,4.0,2.0,2.0,1.0,5.0
0.5,7.447800139667827e-05,390397.5594032835,230859.49830968672,3663.856674742907,425484.44098834,4.0,2.0,2.0,1.0,5.0
0.75,3.2318366062983556e-06,294386.9002655116,171170.78514405157,7776.368075985406,303264.6072580222,4.0,2.0,2.0,1.0,5.0
0.25,0.0003339810090256046,3705072.573083951,3697702.215528312,1242.7739329386552,4410564.61498392,4.0,2.0,2.0,2.0,0.0
0.5,0.001096030395948545,3706306.1757530156,3695945.5381101775,3366.7468290158713,4566488.082362137,4.0,2.0,2.0,2.0,0.0
0.75,0.00026772473398224537,3711874.9710867736,3697259.945602584,5997.303356930521,4399313.744313443,4.0,2.0,2.0,2.0,0.0
0.25,0.001286642264258331,2525295.0097537055,2270880.624996933,8664.737042448922,3175926.5959344255,4.0,2.0,2.0,2.0,1.0
0.5,0.0012152346563257602,1832861.80569395,1532325.531164505,2794.288974934545,2270912.7402693476,4.0,2.0,2.0,2.0,1.0
0.75,1.306707848254548e-05,1297942.2989268815,983462.2861606154,11697.158673927777,1537594.3396592764,4.0,2.0,2.0,2.0,1.0
0.25,0.0006053015136064392,1541257.3987589583,1233032.9106514016,1253.555421688716,1853333.3847495345,4.0,2.0,2.0,2.0,2.0
0.5,1.946224391909194e-05,643322.6431758138,415029.79993463214,6503.904549180779,734029.1035358489,4.0,2.0,2.0,2.0,2.0
0.75,3.2401351833316095e-06,562888.0340357786,350695.05660558736,11701.572568739748,634482.5714645864,4.0,2.0,2.0,2.0,2.0
0.25,0.0008098697160528998,1183764.8306031935,895079.315511109,1259.5732057376063,1434622.2441864782,4.0,2.0,2.0,2.0,3.0
0.5,1.7775844898845845e-05,459311.342227804,278351.587856174,4936.908922595245,508311.9897387503,4.0,2.0,2.0,2.0,3.0
0.75,2.5268140014670142e-05,390212.6723761379,230753.58443248892,10901.45193798412,420126.93841884297,4.0,2.0,2.0,2.0,3.0
0.25,0.00038575757087335057,864743.2303948287,601237.2018855753,1605.9111727482332,1004452.396721206,4.0,2.0,2.0,2.0,4.0
0.5,1.922370375935772e-05,390049.56934897,231023.4654253782,3464.4020905718544,423269.13465012546,4.0,2.0,2.0,2.0,4.0
0.75,2.3964142671805754e-06,319470.7731339549,186311.4558287788,8791.740191037838,332393.4753096524,4.0,2.0,2.0,2.0,4.0
0.25,0.00028679793514424474,859443.5495517872,591591.1562976977,1267.6092069954523,1009555.0105275863,4.0,2.0,2.0,2.0,5.0
0.5,1.53392602847877e-05,390055.6463557376,231044.28928963433,2899.394234146819,423255.78941535146,4.0,2.0,2.0,2.0,5.0
0.75,2.6647311773904593e-06,296513.71606509783,172654.0128456345,7804.452314698592,303899.84245785634,4.0,2.0,2.0,2.0,5.0
0.25,0.0003335415780423989,3705540.8769132257,3698196.7072399724,1155.8504737398616,4410786.14027868,4.0,2.0,2.0,3.0,0.0
0.5,0.0012685600856151922,3707613.3787565865,3697046.259603643,2593.0409964918117,4590201.339871329,4.0,2.0,2.0,3.0,0.0
0.75,0.0027288615935980552,3715201.2640435845,3699986.145823211,5368.819547071662,4908868.2264007,4.0,2.0,2.0,3.0,0.0
0.25,0.0012865971128609968,2525815.346047088,2271434.1643092562,8536.471577242184,3176171.998155318,4.0,2.0,2.0,3.0,1.0
0.5,0.0012151038902094538,1833409.4842558883,1533198.9962438885,2633.092977480003,2276115.7273439197,4.0,2.0,2.0,3.0,1.0
0.75,1.896141788029341e-05,1330140.0930367792,1013769.9044340402,11112.140408295487,1576728.9714456932,4.0,2.0,2.0,3.0,1.0
0.25,0.0006045532839329495,1541830.5439197973,1233644.440287649,1155.8504737398616,1853603.9294538437,4.0,2.0,2.0,3.0,2.0
0.5,6.662587450263955e-06,642798.0151813969,414535.51289321075,5671.782831416204,732056.4349549238,4.0,2.0,2.0,3.0,2.0
0.75,1.1182015756422032e-07,562445.5558690309,350904.1864361047,11088.726031961121,631574.2593011281,4.0,2.0,2.0,3.0,2.0
0.25,0.0008093257378016575,1184313.8206491142,895669.8984654046,1155.8504737398616,1434862.3592090306,4.0,2.0,2.0,3.0,3.0
0.5,6.391505866191835e-06,458614.459593485,278096.6766304477,4115.526002669157,505882.4571283714,4.0,2.0,2.0,3.0,3.0
0.75,4.732518533840431e-07,389587.939296879,230298.13744259343,9714.998788786123,418222.0582971343,4.0,2.0,2.0,3.0,3.0
0.25,0.0003624650106107364,865311.9384105625,601847.0274760562,1381.8091589595977,1004758.2230477736,4.0,2.0,2.0,3.0,4.0
0.5,3.954869209304557e-06,389761.87367069314,231074.99112358034,2737.7635072568237,421450.2327923428,4.0,2.0,2.0,3.0,4.0
0.75,1.9999104829692898e-07,320651.254489389,187097.71464002362,8144.731432018874,332815.4035570202,4.0,2.0,2.0,3.0,4.0
0.25,0.00031195469839337425,859988.7934390069,592167.1670516036,1316.740300545843,1009820.2960762496,4.0,2.0,2.0,3.0,5.0
0.5,5.946876057647033e-06,389789.78661495645,231121.6824300834,2706.1584223704886,421422.4474449981,4.0,2.0,2.0,3.0,5.0
0.75,4.894932790987541e-07,297740.10717368114,173465.92797476437,7157.878285115088,304395.24095228524,4.0,2.0,2.0,3.0,5.0
0.25,0.0003343268800249063,3705761.3969855104,3698450.959360024,1104.109047912475,4410886.804314533,4.0,2.0,2.0,4.0,0.0
0.5,0.0012855927178062527,3708465.296455749,3697952.1435849527,2557.3781312399833,4590645.753977915,4.0,2.0,2.0,4.0,0.0
0.75,0.002737088961624595,3721028.8648879533,3705638.270394592,5730.980754316139,5023337.741936866,4.0,2.0,2.0,4.0,0.0
0.25,0.0012870528596143648,2525964.103129919,2271603.8856966407,8557.359944963884,3176248.5684179794,4.0,2.0,2.0,4.0,1.0
0.5,0.0012157688595706537,1834021.1002052757,1533852.3309894495,2837.82230322697,2276486.687618792,4.0,2.0,2.0,4.0,1.0
0.75,0.0008224893917635969,1296674.897385165,989277.3248074901,6755.3060318879025,1598345.8123531127,4.0,2.0,2.0,4.0,1.0
0.25,0.0006053950695222093,1541917.9449841313,1233739.9171034833,1126.6335639125116,1853668.3555311589,4.0,2.0,2.0,4.0,2.0
0.5,6.642363068488111e-06,642794.3471435705,414528.6711769608,5858.701236905663,732241.7762582663,4.0,2.0,2.0,4.0,2.0
0.75,6.327780700850728e-07,563972.4745133021,352343.5176194432,11438.188914833645,632362.295527088,4.0,2.0,2.0,4.0,2.0
0.25,0.0008097462577547953,1184442.0405748936,895811.6299802345,1135.1042946058121,1434935.582098797,4.0,2.0,2.0,4.0,3.0
0.5,4.140339429226221e-06,458596.4287250134,278077.21758529823,4384.4391477693,506092.4225318859,4.0,2.0,2.0,4.0,3.0
0.75,6.917796424409414e-06,392555.477667492,232407.01143840363,11275.8534371734,421286.4605360298,4.0,2.0,2.0,4.0,3.0
0.25,0.0003624493335273902,865360.3325811975,601902.3456751038,1394.2267959879962,1004789.286957014,4.0,2.0,2.0,4.0,4.0
0.5,4.918764256245104e-06,389764.150468822,231078.30654297682,2911.932315745907,421638.547236014,4.0,2.0,2.0,4.0,4.0
0.75,1.773436585201349e-06,320361.170250923,187394.85973660828,8355.627725744207,331403.24970581866,4.0,2.0,2.0,4.0,4.0
0.25,0.000286693658881887,860063.3056716247,592257.5298585724,1168.2681107682602,1009853.6876343093,4.0,2.0,2.0,4.0,5.0
0.5,4.2561126149420286e-06,389766.5111072039,231092.1881223732,2942.058103568336,421628.50436198094,4.0,2.0,2.0,4.0,5.0
0.75,4.3879025870787344e-07,297625.0870568152,173842.67786424613,7542.621880382739,303236.18936764373,4.0,2.0,2.0,4.0,5.0
0.25,0.00033355515631814303,3705851.1508055707,3698547.024639625,1118.5975626546656,4410936.620640557,4.0,2.0,2.0,5.0,0.0
0.5,0.0012702936230008074,3709518.6890641972,3699028.684981307,2557.3781312399765,4591117.341955355,4.0,2.0,2.0,5.0,0.0
0.75,0.0002495416135210095,3712574.684016047,3697002.2449830407,5630.716605927938,4498693.6621818645,4.0,2.0,2.0,5.0,0.0
0.25,0.0012866152801554646,2526127.719032354,2271787.66294549,8515.725398108136,3176318.201504798,4.0,2.0,2.0,5.0,1.0
0.5,0.0012178579472462616,1835086.592542227,1534938.7991088456,2582.94159748598,2276963.2686635396,4.0,2.0,2.0,5.0,1.0
